artist.hotttnesss,song.hotttnesss,duration,key,loudness,tempo,terms,year,bars_confidence,bars_start,beats_confidence,beats_start,key_confidence,location,release.name,title,artist.name
484124713,723839028,13225751,4.0,-12948,189817,irish folk,0,905,18341,905,18341,682,"Alberta, Canada",Upon A Shamrock Shore/Songs Of Ireland And The Irish,Up Among The Heather,The Irish Rovers
484876719,30571906,13225751,0.0,-11.97,122113,disco,0,62,38709,111,38709,681,Not available,Rosas Rojas,Marcando El Ritmo Al Caminar,La Portuaria
484876719,439202489,13223138,7.0,-11806,179.49,country rock,2000,844,41018,844,41018,623,"Los Angeles, CA",Honky Tonk Man: The Essential Johnny Horton 1956-1960,The Woman I Need (Honky Tonk Mind),Johnny Horton
484876719,366527802,34533832,0.0,-8943,91965,gaita,0,1.0,49704,1.0,49704,585,Not available,Clasicos de oro del Gran Coquivacoa,Serenata de un gaitero,Gran Coquivacoa_ Neguito Borjas
484876719,511424326,13215302,3.0,-18516,76.57,progressive house,0,236,232696,616,686,85,Not available,Dope Radio,UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix,Timo Maas
485198263,527066335,16838485,9.0,-12.77,98.49,country rock,1998,858,20873,858,20873,327,"Los Angeles, CA",Echoes,Set You Free This Time,Gene Clark
485198263,343508878,13207465,10.0,-16865,95948,doo-wop,1990,0.06,27562,1.0,27562,562,"Blythesville, AR",Rain Drops,Just Keep It Up,Dee Clark
485682369,394908897,32130567,0.0,-5.75,144.94,experimental rock,0,14,92606,787,9831,522,"New York, NY",Decade of Suicide/10 years after beginning,Shadows of the thought,Suicide
485682369,438168226,13181342,6.0,-11011,87653,country rock,1996,43,21674,0.0,21674,0.0,"Los Angeles, CA",The Spectacular Johnny Horton,Got The Bull By The Horns,Johnny Horton
485682369,550991009,821024,2.0,-8294,185615,horror punk,1996,144,22414,144,22414,709,New Jersey,Static Age,She (1997 Digital Remaster),The Misfits
485781602,589946219,13181342,6.0,-5044,137.33,celtic punk,0,0.03,119735,809,30375,193,"Boston, MA",The Gangs All Here,The Only Road (Album Version),Dropkick Murphys
485781602,424271114,13181342,10.0,-7495,93417,soul blues,2008,0.73,98867,1.0,26202,529,"Talladega, AL",101 Great Black Gospel_ Vol. 4,I've Got a Home,Five Blind Boys of Alabama
485781602,379523324,13168281,4.0,-6583,151199,disco,2006,0.0,41616,0.0,41616,295,Not available,Worry a Lot,Marching,The Zebras
485881459,299877488,13165669,1.0,-14707,0.0,video game music,2005,0.0,0.0,0.0,0.0,95,Not available,Conker: Live And Reloaded (Original Soundtrack),Conker The King,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon
486825414,215080319,13136934,0.0,-9349,179161,latin jazz,0,917,9435,917,9435,0.0,"Lagoa da Canoa, Alagoas",Slaves Mass,Little Cry For Him (Chorinho Pra Ele) (LP Version),Hermeto Pascoal
486825414,15726743,13136934,7.0,-9815,105395,chanson,0,134,147419,997,30082,693,Not available,Les Fiances D'Auvergne,La Saint-Jean d'A(c)tA(c),Jean Segurel
486825414,498170861,13134322,10.0,-12176,175154,british blues,0,1.0,4856,1.0,4856,613,"Heston, Middlesex, England",No Introduction Necessary,Livin' Lovin' Wreck,Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes
486825414,375984302,13110812,2.0,-15001,91523,ccm,1997,401,56603,0.0,56603,855,California,This Bright Hour,Don't Let Me Come Home A Stranger (LP Version),Fernando Ortega
487202995,479407676,26926975,9.0,-11751,144603,rock,0,23,85641,277,44094,52,Not available,Your Funeral... My Trial (2009 Digital Remaster),She Fell Away (2009 Digital Remaster),Nick Cave & The Bad Seeds
487202995,241545818,13102975,0.0,-15416,108787,mexico,0,429,4105,429,4105,656,Not available,68/98,Las Hermanas Granaditas,Los Nakos
487202995,74556417,13095138,1.0,-7455,159437,merseybeat,1964,655,35101,655,35101,605,"Liverpool, England",Total 60s,Ain't She Sweet,The Beatles / Tony Sheridan
487406995,441537879,13092526,5.0,-13391,93119,smooth jazz,0,713,60394,202,60394,83,BG,Live,If Music Be The Food Of Love,Gloria
487406995,337858764,13087302,5.0,-5723,173071,jump blues,1995,58,12054,487,12054,392,"Jackson, TN",I've Got A Feelin' - Okeh & Savoy Recordings 1952-56,Tell Me Who,Big Maybelle
487595648,510324986,13076853,4.0,-23964,149.9,folk-pop,1968,348,59516,74,18749,247,"Forest Hills, Queens, New York City, NY, USA",The Collection,Old Friends,Simon & Garfunkel
487595648,411797827,19286159,10.0,-14922,174762,gangster rap,0,69,8631,0.0,16435,328,"Philadelphia, PA",Kalifornia Love,She Flock To Me,Kurupt_ Rosco_ Jayo Felony & 40 Glocc
487595648,463489662,13066404,11.0,-7204,130.49,deathrock,1989,33,36469,562,36469,599,Not available,Only The Good Die Young,Consumers (Album Version),45 Grave
488019842,759068343,13063791,2.0,-13143,87657,new wave,1982,34,178432,797,3813,674,"London, England",London Calling / Combat Rock,Inoculated City,The Clash
488019842,282555159,13061179,11.0,-11117,192025,jungle music,0,0.06,179604,826,22256,127,California,Triathalon,Up Close and Personal,Bukue One
488019842,460484845,13055955,4.0,-7324,133142,power pop,2006,15,137475,711,40804,557,"Sacramento, CA",Lost And Found,Rock Around The Christmas Tree,Daniel Johnston
488019842,3065186,13053342,0.0,-14912,140.26,country rock,0,293,125207,685,36336,746,"Atlanta, GA",Heart Over Mind,Worried Mind,Roy Drusky
488019842,576399981,13045506,9.0,-12748,66275,math rock,2006,0.74,202995,933,24294,327,"Sacramento, CA",The Abominable Iron Sloth,Sailing To The Edge Of The Earth,The Abominable Iron Sloth
488536125,400450456,13029832,2.0,-7157,103014,southern gospel,0,13,94023,898,37527,137,"NASHVILLE, US",Sheltered,New Shoes,Dottie Rambo_ The Whites
488536125,27925576,13016771,10.0,-8521,86199,louisiana blues,0,16,149641,571,2886,319,Not available,Serie Tradicional - Mi AcordeA3n Bohemio CD 1,El niA+-o de la calle,Alfredo GutiA(c)rrez
488536125,661349364,22760444,10.0,-6132,144239,piano rock,2005,0.01,71793,717,29491,324,"Denver, CO",Acoustic In Nashville - Bootleg No. 2,She Is,The Fray
488536125,704852713,12993261,8.0,-6458,129722,punk,1977,0.0,30114,0.0,30114,783,Not available,Spunk,Seventeen,Sex Pistols
488944201,449052575,12990649,2.0,-5.84,159418,rock 'n roll,1965,0.15,26073,0.08,26073,108,Not available,Small Faces,What'Cha Gonna Do About It,Small Faces
489149817,367869339,16603383,9.0,-13589,109057,blues-rock,1977,55,111938,843,49919,0.12,"New York, NY",Cabretta,She's So Tough,Mink DeVille
489149817,270099983,12977587,1.0,-15788,108333,chanson,0,18,21633,876,21633,245,Not available,"36 Grands SuccA""s",Madeleine,Marcel Mouloudji
489149817,315167712,20487791,7.0,-15439,103277,future jazz,0,741,16078,741,16078,447,Not available,Blue Wave/Dreams Are Real,Sheds And Weeds (Barracos E Arbustos),JosA(c) Roberto Bertrami
489458259,27595077,12969751,10.0,-5995,92236,tango,0,951,9732,908,9732,0.27,Not available,The Torture Papers,Narrow Grave,Army of the Pharoahs
489458259,273285955,12967138,2.0,-8116,140.73,country rock,0,23,50579,699,651,695,"Glendale, AZ",Country Style U.S.A. with Ferlin Husky_ Wilburn Brothers_ Benny Martin_ Marty Robbins,DEU470956112,Marty Robbins
489458259,398349517,12967138,6.0,-8.23,88808,doo-wop,1963,179,122845,0.64,52705,0.64,"New York, NY [The Bronx]",Original Hits - Rock 'N' Roll,One Fine Day,THE CHIFFONS
489458259,360370583,12959302,9.0,-3698,95075,grunge,2003,27,168645,488,41893,78,"L.A California, Estados Unidos",Coral Fang,Coral Fang (Album Version),The Distillers
490034461,828906302,16629506,2.0,-6467,82909,rock,2004,0.08,1165072,916,56952,442,Not available,Sawdust,Show You How,The Killers
490079584,405234691,12948853,2.0,-6316,117.73,blues-rock,1988,135,253345,638,51371,151,Not available,Bluesbreakers With Eric Clapton - Deluxe Edition,I'm Your Witchdoctor,John Mayall & The Bluesbreakers
490079584,27380615,28045016,2.0,-3087,188502,salsa,0,352,30317,352,30317,202,Not available,Asi Soy,Si Te Dicen Por Ahi,Charlie Cruz
490079584,287446753,12935791,3.0,-14706,75467,calypso,0,0.04,138449,816,63565,0.0,Not available,The Very Best of the King Sisters,Milkman_ Keep Those Bottles Quiet,The King Sisters
490079584,274197771,12912281,5.0,-13259,124726,latin jazz,0,42,89852,924,4296,251,Not available,Here is Fabulous Eddie Cano,Barsanova Brown (Album Version),Eddie Cano
490768669,345809443,1274771,6.0,-5541,156968,progressive house,0,512,95881,512,95881,0.81,Not available,DUMB: 4-track cassette recordings (1987),Simon's Folly,Dharma Bums
490768669,306438629,12896608,8.0,-13142,172112,rock 'n roll,0,11,43517,1.0,9908,451,Not available,I Put A Spell On You & Other Favorites (Digitally Remastered),I Need You,Screaming Jay Hawkins
491099453,29398439,19518649,5.0,-8702,148244,new wave,0,63,74902,574,34626,108,Not available,Drama_ Spiel und Blut (Das Archiv Teil 1),Sinnloz/ Anakonda (live),Der Moderne Man
491178954,397775654,12896608,1.0,-11863,102151,honky tonk,1967,189,210147,1.0,28053,651,"Madisonville, TN",Ultimate Eddy Arnold,What's He Doin' In My World,Eddy Arnold
491178954,285591272,135571,5.0,-26393,0.0,musette,0,0.0,0.0,0.0,0.0,0.0,Not available,Voyages,"SirA""ne",Marc Perrone
491178954,364612477,12893995,8.0,-16683,206454,gypsy jazz,2005,2,2358,0.0,2358,411,Not available,50 Reasons To Love Paris,Le Bal Du P'tit Jardin,Gus Viseur
491178954,319626776,12891383,11.0,-16174,138489,ccm,0,706,41146,706,41146,564,Not available,The Last Word,Fritzy & Helen Hanft (Album),Mark Lowry
491468882,62646424,12883546,5.0,-8966,139972,sludge metal,2010,46,75178,207,31827,611,"London, Ontario, Canada",Heliocentric,Catharsis Of A Heretic,The Ocean
491468882,394394856,12883546,3.0,-17699,90932,orchestra,0,359,77461,773,77461,0.0,Not available,Cracks,Midnight Swim,Javier Navarrete
491468882,417593317,12883546,11.0,-7604,166138,pop rock,0,244,52922,987,16152,445,Not available,Christos Dantis Best,24.000 Baci,Christos Dantis
491468882,239629098,12880934,9.0,-7286,125618,dancehall,0,181,9906,304,53882,0.26,"Kingston, Jamaica",Riddim Driven: Power Cuts,Loud And Clear,Elephant Man
491468882,576294651,12867873,10.0,-9663,135066,alternative,1980,247,53621,601,8846,63,Not available,Let The Movie Begin,Passover,Joy Division
491468882,518759898,12867873,3.0,-8.46,134931,country rock,0,941,17448,941,17448,0.49,"Dry Ridge, KY",Let Me Get Close To You (With Bonus Tracks),Ladder Of Success,Skeeter Davis
491828704,703341784,12862649,9.0,-10297,138.54,chill-out,2003,0.07,50142,569,50142,376,Not available,Pirates Of The Caribbean Original Soundtrack,Moonlight Serenade,Klaus Badelt
491828704,483977246,12862649,5.0,-30.18,91954,soundtrack,2010,9,84361,848,19479,0.02,Not available,The Ghost Writer,Hidden Documents,Alexandre Desplat
491828704,333929873,12862649,11.0,-8357,83872,electroclash,0,35,91965,1.0,18672,0.55,Not available,Bicentenario Blanco Vol. 1,Te Parto el Alma (inter. El Tariacuri),Varios
491828704,44269672,12854812,11.0,-13.85,122653,soundtrack,2007,84,94398,226,44719,71,Not available,Partition,Festival Of Holi,Brian Tyler
491828704,604788516,12849587,7.0,-4625,185409,ska punk,0,131,72032,0.0,5412,394,"Miami, Florida",Stomping Ground,I'm Down,Goldfinger
491835806,813129444,12841751,2.0,-7766,154873,hip hop,2005,1,38343,429,38343,251,Not available,Demon Days,White Light,Gorillaz
492132221,517990221,12833914,1.0,-13276,115365,reggae,1996,92,28764,1.0,28764,0.0,Not available,Time Tough: The Anthology,It's You,Toots & The Maytals
492132221,598555412,3637024,9.0,-3347,146577,rap metal,0,295,26457,295,26457,647,"Des Moines, Iowa",9.0 Live,Skin Ticket (Live version) (Album Version),Slipknot
492187901,523003703,12833914,11.0,-6.1,121549,math-core,2004,43,92226,0.68,38259,282,Not available,There Can Be Only None,Idnnitkhtr,TAKARU
492781168,248024687,17326975,9.0,-8243,103546,memphis blues,0,1.0,26439,1.0,26439,0.01,Tennessee,Match Box Blues,Skinny Woman (Gravel Road Woman),David Evans
492781168,375652824,12823465,8.0,-12.73,91722,vaudeville,0,528,6235,389,6235,0.71,"New York City, New York",The Cocoanuts / Monkey Business,Florida By the Sea - The Cocoanuts,The Marx Brothers
493566843,570919571,12815628,9.0,-16117,193637,modern rock,1994,456,11689,408,11689,41,"Chapel Hill, NC",I'm Alright,How Old Are You,Loudon Wainwright III
493566843,735208878,12799955,1.0,-21916,154619,honky tonk,0,24,80723,736,40806,613,"Kingsland, AR",Austin Prison,Hank & Joe and Me,Johnny Cash
493566843,603287008,12799955,0.0,-16425,112313,western swing,0,16,71854,656,21335,39,"Birmingham, AL",Penny Opus,Peroxide Blond,Hank Penny
493566843,471971172,12779057,7.0,-5726,194012,trip hop,2005,0.02,45547,996,14685,268,Not available,Facto Delafe y las flores azules VS El monstruo de las ramblas,Lametavolante,Facto Delafe y las flores azules
493566843,405115722,12773832,9.0,-5.39,182195,power pop,2006,87,48995,1.0,15266,0.45,"Sudbury, Ontario - Canada",New People Make Us Nervous,The Last Stand,Statues
493566843,270775999,12768608,6.0,-8692,148452,blues-rock,1996,58,81745,778,39065,732,"Austin, TX",The Fabulous Thunderbirds,Please Don't Lie To Me,The Fabulous Thunderbirds
493629438,427446572,12737261,3.0,-7992,164648,louisiana blues,1993,46,9007,1.0,9007,773,"Bogalusa, LA",The Very Best of Professor Longhair,No Buts - No Maybes,Professor Longhair
493629438,266955186,12716363,1.0,-21177,80167,folk-pop,0,418,46163,418,46163,643,"Palo Alto, CA",The M.T.A.,Scotch and Soda,Kingston Trio
493711077,480934213,12716363,2.0,-10377,114597,comedy,2003,115,620146,913,14952,398,Los Angeles CA,The Burning Bridges Tour,Vennette,Maria Bamford
493711077,494489518,12705914,2.0,-12772,148357,honky tonk,0,25,98812,1.0,17951,826,"McLellan, FL",RCA Country Legends,We're Gonna Go Fishin',Hank Locklin
493711077,487112195,12705914,7.0,-5454,105434,gabba,1987,54,150508,1.0,36473,283,New Hampshire,Obras Cumbres,Noche De Paz,SUMO
494037665,1082502557,3137261,11.0,-12352,60276,hip hop,2005,647,95817,647,95817,343,"Atlanta, GA",Late Registration,Skit #2 (Kanye West/Late Registration),Kanye West
494206855,507346897,12695465,5.0,-13159,95.95,western swing,0,693,2724,1.0,2724,818,"Birmingham, AL",Hank Penny: Crazy Rhythm: The Standard Transcriptions,Wang Wang Blues,Hank Penny
494206855,385271316,12687628,0.0,-3594,85047,power pop,2007,15,107922,841,36451,0.0,"New York, NY",Traffic and Weather,You Gotta Go,Fountains Of Wayne
494206855,391574164,12682404,4.0,-9059,104.25,cantonese pop,0,12,76803,721,18475,865,Not available,Sammi Shocking Colours Live 2001,Ai Shi...,Sammi Cheng
494381209,417846148,12669342,2.0,-4762,86992,parody,0,77,119346,492,39748,568,Not available,Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite,Uu-Pee-AmmA$?t,Jope Ruonansuu
495306693,669413098,12664118,1.0,-9423,122.47,noise rock,1993,0.09,959525,565,47431,429,"San Antonio, TX",Independent Worm Saloon,Tongue,Butthole Surfers
495306693,212045406,12653669,5.0,-8515,92591,british pop,0,36,119843,0.66,57528,527,"Dundee, Scotland",The Best Of Danny Wilson,Get Happy,Danny Wilson
495306693,233796474,12651057,11.0,-12651,110168,blues-rock,0,24,71979,0.49,17426,228,"Boston, MA",In North Carolina,You Rascal You,Bob Margolin
495306693,346419947,33677016,5.0,-10367,145077,grunge,0,222,30464,856,30464,286,California - LA,Alle Tre [2 Cd],Slangen I Paradis,Cutting Edge
495523045,443919914,12617098,6.0,-6551,88053,grindcore,2005,873,80753,0.0,11318,0.22,Not available,Split CD,Xenophobic Hate Machine,Bodies In the Gears of the Apparatus
495729359,304169503,12606649,8.0,-4871,130429,punk,1998,786,21025,786,21025,663,Not available,Live & Filthy,I'm A Lazy Sod (Live),Sex Pistols
496071347,355432289,12604036,5.0,-5.01,126136,grindcore,2003,16,60053,16,60053,391,Not available,In for the kill,Process to decelerate,Inhume
496071347,299877488,12593587,9.0,-20868,135759,requiem,0,612,133626,612,133626,442,Not available,Mozart: Requiem KV 626 - Version For String Quartet by Peter Lichtenthal,Introitus: Requiem: Dies Irae,Kuijken Kwartet
496071347,578658188,12590975,11.0,-9.96,186159,hardcore punk,1987,73,18275,951,18275,768,"Venice, CA",Join The Army,Human Guinea Pig,Suicidal Tendencies
496123346,460963161,12588363,5.0,-9969,115.75,reggae,1998,8,121974,0.96,19157,673,Not available,Pressure Drop: The Definitive Collection,She Will Never Let Me Down,Toots & The Maytals
496123346,537503904,12585751,2.0,-19115,104793,instrumental pop,1979,546,54995,546,54995,55,"Samti, LA",The Essential Floyd Cramer,Stood Up,Floyd Cramer
496123346,318726162,17115383,0.0,-7075,128928,oi,0,332,49533,332,49533,204,Not available,Seasons Of The Scythe,Slaughter The Gods,The Accursed
496123346,479407676,19662322,7.0,-10168,125112,rock,0,189,4545,189,4545,0.6,Not available,Kicking Against The Pricks (2009 Digital Remaster),Sleeping Annaleah (2009 Digital Remaster),Nick Cave & The Bad Seeds
496224349,473346541,12577914,11.0,-12945,120689,country rock,1995,76,192996,988,84291,132,"Dry Ridge, KY",Queens Of Country,Am I That Easy To Forget,Skeeter Davis
496224349,527818137,12570077,2.0,-9361,92975,twee pop,0,221,67022,369,3636,0.01,Hong Kong,Zoo Is Sad_ People Are Cruel,Leo_ Are You Still Jumping Out Of Windows In Expensive Clothes?,My Little Airport
496224349,427446572,12567465,4.0,-9089,124916,country gospel,2001,29,90809,959,43395,36,"Elkhart, IN",The Essential Connie Smith,I'll Come Running,Connie Smith
496224349,270775999,12551791,2.0,-6818,166748,blues-rock,1988,651,33377,651,33377,538,"Walker-on-Tyne, England",Soldier Of Fortune,Comeback,Eric Burdon
496224349,654734537,12546567,1.0,-5059,110972,heavy metal,2001,83,55336,378,55336,0.0,Not available,Jaktens Tid,Kitteldags,Finntroll
496351409,449602656,12541342,4.0,-8005,180296,gangster rap,1998,77,63709,499,30026,0.0,"Oakland, CA",Pieces Of A Man,Sosa (Explicit),A.Z.
496351409,215080319,12536118,4.0,-12892,120.92,ballad,1990,717,46977,717,46977,937,"Jasper, AL",One Fine Day,When Will I Be Loved,Sandy Posey
496351409,603876487,12533506,10.0,-10609,100.06,bluegrass,2008,177,110889,967,49038,728,"Locust Ridge, TN",Just Because I'm A Woman,I'm Running Out Of Love,Dolly Parton
496351409,640799205,12528281,2.0,-4285,133.05,ska punk,1996,468,45268,468,45268,635,"Gainesville, FL",Losing Streak,Automatic,Less Than Jake
496351409,424487599,15900689,6.0,-22507,96002,delta blues,1940,0.0,58185,0.0,58185,616,"Houston, MS",Blues With Bukka,Sleepy Man Blues,Bukka White
496381146,365260893,12517832,11.0,-12469,138657,country gospel,0,22,85757,658,42647,975,"Elkhart, IN",Once A Day,Cincinnati Ohio,Connie Smith
496381146,690815803,12507383,7.0,-23246,131648,space rock,2007,103,153936,103,153936,228,"Beverly, Massachusetts",The Four Trees,The Dropsonde,Caspian
496381146,345802234,12502159,7.0,-15036,82461,rock 'n roll,0,124,133685,0.67,54997,79,Tennessee,The Very Best Of,Oh What A Feeling,Everly Brothers
496381146,215080319,12496934,6.0,-12576,133211,chicago soul,0,11,102314,0.54,12034,382,United States,The Impressions' The Gift Of Love,At The County Fair - Original,The Impressions
496381146,480238748,12494322,11.0,-7.31,120703,sludge metal,1991,0.16,77485,786,77485,38,Nottingham,In A Word,Bed Crumbs,Fudge Tunnel
